QKEY,INTERVIEW_START_W68,INTERVIEW_END_W68,DEVICE_TYPE_W68,LANG_W68,FLOYDFOL_W68,FLOYDDISC_W68,FLOYDCOVER_W68,FLOYDATTN_W68,FLOYDATTN2_a_W68,FLOYDATTN2_b_W68,FLOYDATTN2_c_W68,FLOYDATTN2_d_W68,FLOYDATTN2_e_W68,FLOYDATTN2_f_W68,FLOYDPROT_a_W68,FLOYDPROT_b_W68,FLOYDPROT_c_W68,FLOYDPROT_d_W68,FLOYDTRUMPFOL_W68,FLOYDTRUMPMSSG_W68,FLOYDSTLOCFOL_W68,FLOYDSM_W68,LGLSTATUS_W68,DACA2018_W68,RACESURV20_W68,COVIDRACE2_a_W68,COVIDRACE2_b_W68,COVIDRACE2_c_W68,COVIDRACE2_d_W68,RACESURV53_a_W68,RACESURV53_b_W68,RACESURV53_e_W68,RACESURV53_f_W68,RACESURV53_h_W68,COVIDRACE3_a_W68,COVIDRACE3_b_W68,COVIDRACE3_c_W68,COVIDRACE3_d_W68,COVIDRACE7_a_W68,COVIDRACE7_b_W68,COVIDRACE7_c_W68,COVIDRACE7_d_W68,COVIDRACE8_W68,COVIDFOL_W68,COVIDCOVER1_W68,COVIDTRUMPFOL_W68,COVIDFACTS_a_W68,COVIDFACTS_b_W68,COVIDFACTS_c_W68,COVIDFACTS_d_W68,COVIDFACTS_e_W68,COVIDDEAL_W68,COVIDNEWSCHNG_a_W68,COVIDNEWSCHNG_b_W68,COVIDNEWSCHNG_c_W68,COVIDNEWSCHNG_d_W68,COVIDNEWSCHNG_e_W68,COVIDTOGETHER_W68,COVIDINFODIFF_W68,COVIDLOCINFO_W68,NEWSHEARD_l_W68,NEWSHEARD_m_W68,NEWSHEARD_n_W68,NEWSHEARD_o_W68,NEWSHEARD_g_W68,NEWSHEARD_i_W68,NEWSHEARD_j_W68,RACESURV14_W68,EQUALEFFECT_a_W68,EQUALEFFECT_b_W68,EQUALEFFECT_c_W68,EQUALEFFECT_d_W68,BLM_W68,RACEACTIVISM_a_W68,RACEACTIVISM_b_W68,RACEACTIVISM_c_W68,RACEACTIVISM_d_W68,RACEACTIVISM_e_W68,COVIDMV_a_W68,COVIDMV_b_W68,COVIDMVWY_W68,COVIDMVWRE_W68,COVIDMVIN_a_W68,COVIDMVIN_b_W68,COVIDMVIN_c_W68,COVIDMVIN_d_W68,COVIDMVKNW_W68,COVIDCOUNT_W68,COVIDCOUNT2_W68,COVIDSTYHM_W68,COVIDUNEMPLOY_W68,COVIDANTIBODIES_W68,KNOWFAUCI_W68,COVIDMASK1_W68,COVIDMASK2_W68,COVIDMASK3_W68,COVIDPLANHRD_W68,COVIDPLANTRUE_W68,COVIDPLANWATCH_W68,CAMPNII_W68,CAMP20INT_W68,CANDNEWS_a_W68,CANDNEWS_b_W68,GROUP_TRUST_a_W57,NEWS_MOST_W57,TALKPOL_W57,FOLELECT_W57,CR_PARTYNEWSUSE_W57,CR_NEWS_INFLU_W57,CR_DIG_SAV_W57,CR_MAINSOPOL_GROUPS_W57,CR_KNOWLEDGE_INDEX_W57,COVIDNEWSRELY_W66,CR_COVID_DEATHS_CNTY_W68,CR_COVID_DEATHS_PERCAP_W68,F_METRO,F_CREGION,F_AGECAT,F_SEX,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_NATIVITY2,F_MARITAL,F_RELIG,F_BORN,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_INCOME,F_INCOME_RECODE,F_REG,F_IDEO,F_ACSWEB,F_VOLSUM,F_INC_TIER2,F_HISP_ORIGIN,F_YEARSINUS,F_PARTYSUMIDEO,FLAG_W68,WEIGHT_W68
2.02E+11,6/7/2020 20:32,6/7/2020 20:40,1,1,1,2,1,3,3,1,3,2,2,2,1,1,1,1,2,4,2,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,2,4,2,1,1,3,3,2,2,1,1,1,2,1,1,2,1,3,2,2,2,1,4,1,1,1,1,1,1,1,1,1,1,3,3, , , , , , ,2,2,2,1,5,2,3,1,1,4,3, , ,1,2,2,1,1,7,2,2,5,2,1,9,2,2,1,1,1,4,1,2,1,6,2,1,1,1,1,2,10, ,4,2, ,2,8,1,1,5,1,1,3,6,1,4,2,0.303405917
2.02E+11,6/5/2020 21:49,6/5/2020 22:07,1,1,1,2,2,3,2,3,2,3,2,3,1,2,1,1,1,4,2,4,2,1,3,2,3,3,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,4,3,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,4,2,2,1,2,2,2,3,3,1,3,3,3, , , , , , ,2,5,1,1,3,2,3,1,3,3,2,5,3,2,4,2,1,3,7,1,1,4,2,2,,2,1,1,1,2,4,3,1,2,3,2,1,1,1,1,2,9, ,6,3,2,2,6,2,1,3,1,2,3,6,1,3,2,1.090313913
2.02E+11,6/8/2020 20:09,6/9/2020 17:28,1,1,2,3,4,1,1,1,3,1,1,1,1,1,2,2,3,1,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,3,2,2,3,1,2,4,2,5,4,5,4,4,1,2,2,3,3,3,3,1,1,3,2,3,2,2,2,3,2,4,3,1,2,4,3,3,3,1,3,3,3, , , , , , ,2,5,1,1,9,3,5,3,2,4,2,1,3,3,4,2,2,4,5,3,3,7,3,2,,1,3,1,1,1,4,2,2,3,2,2,1,1,1,1,1,12, ,6,1, ,1,9,1,1,3,1,1,2,6,1,2,2,0.6003
2.02E+11,6/6/2020 14:00,6/6/2020 14:24,2,1,2,3,,,2,1,2,2,3,2,1,,1,1,3,,3,2,2,1,2,,,,,1,1,1,1,2,2,2,,1,,,,,,2,,3,5,5,5,5,5,,1,1,,,,3,,1,3,2,3,2,3,3,3,,2,2,2,1,1,3,3,3,1,4,2,1, , ,,,,1, ,,9,,9,,,5,5,4,2,2,3,4,3,2,2,2,3,4,3,7,3,2,,1,,1,1,1,4,2,2,2,3,2,1,1,1,1,2,10, ,6,3,,9,6,2,1,3,1,2,2,6,1,9,2,1.584188636
2.02E+11,6/5/2020 21:03,6/5/2020 21:22,2,1,2,3,3,3,3,1,2,2,2,1,1,1,1,1,2,2,3,1,2,2,3,3,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2,2,4,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,3,1,1,3,3,3,1,3,3,3, , , , , , ,2,2,2,1,5,2,5,1,1,4,2,2,3,2,2,2,2,2,3,4,2,2,2,1,3,2,3,1,1,1,4,4,2,2,3,2,1,1,1,1,3,1,2,4,1, ,1,5,2,1,3,1,2,2,6,1,2,2,1.225742962
2.02E+11,6/6/2020 0:28,6/6/2020 0:50,2,1,2,4,3,3,2,1,2,2,3,2,1,2,1,1,4,4,3,2,2,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,3,4,4,3,3,3,3,2,2,2,3,1,1,3,1,1,2,2,3,1,2,1,1,4,2,1,2,1,2,3,2,2,1,3,3,3, , , , , , ,1,5,1,2,4,2,3,1,2,3,3, , ,3,4,2,1,3,1,1,3,5,3,2,,1,1,1,1,2,4,3,2,1,6,2,4,4,1,1,6,1,2,5,2, ,2,3,3,3,4,1,1,2,6,1,4,2,0.557448978
2.02E+11,6/8/2020 20:35,6/8/2020 20:44,1,1,2,3,2,3,3,2,3,2,3,2,2,1,1,1,2,3,2,4,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,3,3,2,1,5,3,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,4,2,1,3,1,2,3,3,3,1,4,2,3, , , , , , ,2,2,2,2,9,2,3,1,1,4,2,3,3,2,3,2,2,2,7,2,2,5,2,3,3,2,7,1,1,2,4,3,2,2,3,2,1,1,1,1,3,12, ,6,2, ,2,4,2,1,3,1,1,2,6,1,3,2,0.3326261
2.02E+11,6/7/2020 16:01,6/7/2020 16:16,1,1,1,2,4,3,2,2,,1,2,1,2,1,1,2,3,3,3,1,1,2,2,1,3,3,1,1,1,1,2,2,1,2,2,2,,1,,3,1,1,3,2,3,3,3,3,5,1,2,2,1,2,1,3,1,2,1,2,2,2,1,1,3,2,2,2,3,1,3,3,3,3,1,1,3,3, , , , , , ,1,4,1,2,4,2,3,1,2,4,3, , ,2,3,2,1,3,2,2,2,7,2,1,,2,10,1,1,1,4,3,1,1,5,2,1,1,1,1,3,9, ,6,4,1,1,8,1,1,2,1,1,3,6,1,1,2,0.4302304
2.02E+11,6/6/2020 16:59,6/6/2020 17:08,1,1,2,3,3,2,2,1,2,2,3,2,1,2,1,1,3,4,1,2,2,1,2,3,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,3,4,4,3,2,2,2,3,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,4,2,1,2,1,1,3,3,3,1,3,3,3, , , , , , ,1,2,2,2,3,2,3,1,2,3,2,4,3,3,3,2,1,2,7,1,2,5,2,1,,3,3,1,1,1,4,3,1,1,6,2,1,1,1,1,2,12, ,5,4,2,2,6,2,1,3,1,1,2,6,1,3,2,0.178743108
2.02E+11,6/5/2020 20:01,6/5/2020 20:44,2,1,1,1,4,1,1,2,3,1,3,2,2,1,2,3,1,1,1,1,1,1,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,2,1,2,4,4,4,4,1,2,2,1,1,1,3,1,1,1,1,2,1,2,2,2,1,2,3,4,1,4,3,3,3,3,3,3,3, , , , , , ,2,5,1,2,3,2,3,2,3,4,1,2,1,1,1,1,2,4,4,1,1,1,2,2,4,2,4,1,1,1,4,4,2,3,2,2,1,1,1,1,1,1,2,5,1, ,1,4,2,1,2,1,2,2,6,1,1,2,2.784005708
2.02E+11,6/5/2020 22:43,6/5/2020 23:12,1,1,1,2,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,1,1,1,3,1,2,2,3,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,4,2,2,4,3,4,2,1,1,3,2,1,2,3,2,1,2,1,2,2,2,2,1,2,2,2,4,1,3,3,3,3,1,1,3,3, , , , , , ,1,1,1,2,3,2,3,3,2,4,2,2,3,2,3,1,2,3,5,2,2,1,1,1,,3,2,1,1,1,4,3,1,1,6,2,1,1,1,1,1,1,1,1,1, ,1,,,1,1,1,1,,6,1,1,2,0.49437687
2.02E+11,6/6/2020 14:38,6/6/2020 14:54,1,1,1,1,1,3,3,3,3,3,2,2,1,2,1,1,1,4,1,1,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,3,2,2,3,2,3,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,3,3,1,2,3,1, , ,1,,,, ,4,2,2,3,2,3,1,3,4,2,4,3,1,1,2,1,2,2,1,1,5,2,2,7,3,7,1,1,1,4,3,1,2,4,2,1,1,1,1,1,2,2,5,2, ,2,9,1,1,4,1,2,3,6,1,4,2,0.615548185
2.02E+11,6/7/2020 15:35,6/7/2020 15:51,2,1,2,4,3,1,1,1,3,1,3,1,1,1,1,2,2,2,2,2,2,,3,3,1,3,1,2,2,2,2,2,2,2,2,1,2,1,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,,2,3,1,1,1,2,3,1,2,2,1,,2,2,3,2,2,3,3,3,3,3,3,3, , , , , , ,2,4,1,1,9,3,3,1,3,4,2,5,3,3,3,2,2,2,6,4,2,3,1,2,2,1,2,1,1,2,4,3,2,3,2,2,1,1,1,1,3,1,1,1,1, ,1,2,3,1,2,1,1,1,6,1,1,2,1.158545471
2.02E+11,6/5/2020 21:47,6/5/2020 21:57,1,1,1,3,1,3,3,3,3,3,3,2,1,2,2,1,1,4,2,2,2,1,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,3,2,1,2,1,2,1,1,1,1,4,1,2,2,1,1,3,3,3,1,1,3,3, , , , , , ,2,1,2,2,3,1,3,1,2,4,2,3,3,1,4,2,2,1,4,3,1,5,2,1,,3,7,1,1,2,4,3,2,1,6,2,1,1,1,1,1,9, ,6,2, ,2,9,1,1,5,1,1,3,6,1,4,2,0.305907425
2.02E+11,6/5/2020 19:18,6/5/2020 19:49,3,1,2,3,2,3,3,3,1,2,3,3,1,1,1,1,3,4,2,4,2,1,3,3,3,3,3,1,1,2,2,2,2,2,2,2,1,1,1,3,1,1,1,2,4,2,1,2,2,2,3,1,1,3,1,2,1,2,2,1,2,3,2,1,2,4,2,2,3,2,2,3,3,3,2,3,3,3, , , , , , ,2,5,1,1,3,1,4,1,3,3,2,2,3,3,2,2,2,2,4,4,3,5,3,1,4,2,7,1,1,1,4,4,1,3,2,2,1,1,1,1,1,2,2,6,2, ,2,3,3,1,3,2,2,1,6,1,3,2,4.773590355
2.02E+11,6/5/2020 17:43,6/5/2020 18:05,2,1,1,2,2,3,3,3,3,3,3,2,2,2,1,1,1,4,2,4,2,1,3,3,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,4,2,3,1,2,3,1,3,3,1,3,1,2,1,1,2,1,2,1,1,1,4,1,1,2,1,1,3,3,3,1,3,3,3, , , , , , ,1,1,1,1,3,2,3,1,2,3,2,4,3,1,1,2,2,1,5,2,1,5,2,1,3,3,7,1,1,1,4,4,1,2,3,2,1,1,1,1,1,12, ,6,3,2,2,6,2,1,3,1,1,2,6,1,3,2,0.366951681
2.02E+11,6/5/2020 17:44,6/5/2020 17:56,2,1,3,3,2,3,2,1,2,2,2,1,2,1,3,3,4,2,3,1,2,2,2,1,2,2,3,2,2,1,1,2,1,1,2,1,2,3,1,3,2,3,3,3,2,4,2,3,3,1,3,2,1,3,1,2,2,2,3,2,3,1,2,1,1,1,2,4,4,2,3,3,3,3,1,3,3,3, , , , , , ,2,5,1,2,5,1,5,2,2,3,1,2,3,4,2,2,2,4,3,4,4, ,3,3,,1,8,1,1,2,4,3,2,3,2,2,1,1,1,1,1,1,2,6,4,1,1,4,2,1,,1,2,2,6,1,9,2,2.622760041
2.02E+11,6/10/2020 0:58,6/10/2020 1:16,1,1,1,2,3,1,1,1,2,2,1,1,3,1,1,1,2,2,4,4,2,2,3,1,1,3,3,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,3,1,2,4,3,4,3,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,4,4,1,4,3,3,3,3,3,3,3, , , , , , ,2,1,1,2,9,3,3,3,2,4,3, , ,1,2,2,2,3,4,3,2,2,2,2,4,1,4,1,1,2,4,4,2,3,2,2,1,1,1,1,1,12, ,6,1, ,1,6,2,1,1,1,1,2,6,1,1,2,1.517136931
2.02E+11,6/5/2020 23:51,6/6/2020 0:23,2,1,2,3,4,3,2,2,2,2,3,1,2,1,2,2,4,,4,2,2,1,2,3,3,3,3,2,2,1,1,2,2,2,2,2,3,2,3,3,1,2,3,4,5,5,5,5,5,1,3,3,1,3,1,2,1,1,3,2,3,2,3,2,3,,2,3,4,2,2,3,3,3,1,3,3,3, , , , , , ,1,4,1,3,9,3,5,3,3,4,3, , ,4,4,1,2,2,3,2,2,2,2,1,,1,8,1,1,2,4,3,2,1,5,2,1,1,1,1,1,1,1,2,1, ,1,7,1,1,2,1,1,2,6,1,1,2,0.46877639
2.02E+11,6/6/2020 5:20,6/6/2020 5:42,2,1,2,2,3,1,3,1,1,3,3,3,1,1,1,1,2,2,2,3,2,1,2,3,3,3,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,3,3,2,3,3,3,2,2,2,1,2,3,2,1,2,1,3,2,2,2,2,2,3,3,3,2,2,3,3,3,1,3,3,3, , , , , , ,1,3,9,2,3,2,3,1,1,4,2,3,3,3,4,2,2,2,3,3,2,2,2,2,6,2,3,3,2,1,4,2,2,2,4,2,1,1,1,1,1,1,2,2,1, ,1,5,2,1,3,1,1,2,6,1,2,2,0.58482692
2.02E+11,6/6/2020 3:25,6/6/2020 3:43,1,1,2,3,2,3,3,3,3,3,3,3,1,3,2,2,3,4,3,4,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,3,3,2,1,1,2,3,2,3,2,1,2,1,,1,2,2,2,2,2,2,2,4,2,1,3,2,1,3,3,3,1,4,2,3, , , , , , ,2,4,2,1,3,2,3,1,1,4,2,4,3,2,2,2,2,2,5,2,2,4,2,2,,3,7,3,2,1,4,4,1,1,6,2,1,1,1,1,1,12, ,6,3,2,2,9,1,1,3,1,2,3,6,1,3,2,0.564484354
2.02E+11,6/5/2020 19:50,6/5/2020 20:23,2,1,1,3,3,1,3,3,3,3,3,3,1,1,3,1,1,3,2,1,,1,3,1,1,2,3,1,1,2,1,1,,,,,2,2,1,1,2,2,3,3,,,,,,1,1,1,1,3,1,3,1,1,,,,,,,,4,,,,,1,3,1,3,1,3,,, , , , , , ,2,2,2,3,4,3,2,1,1,2,3, , ,3,,2,2,2,6,,2,3,1,1,,1,2,3,2,1,4,1,2,1,6,2,3,5,2,6,1,8, ,5,3,2,2,,, ,3,1,2,,6,2,3,2,2.616083709
2.02E+11,6/5/2020 19:30,6/5/2020 19:54,1,1,1,2,4,1,2,1,1,2,1,1,2,1,4,4,1,1,1,3,1,2,2,2,3,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,4,1,2,4,3,4,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,3,4,1,4,1,3,3,1,3,3,3, , , , , , ,1,1,1,2,4,2,3,1,2,3,2,3,3,1,1,1,1,3,1,2,2,2,1,2,,3,4,3,2,1,4,4,1,1,6,2,1,1,1,1,1,3,1,2,1, ,1,9,1,1,1,1,1,3,6,1,1,2,0.285434724
2.02E+11,6/5/2020 17:44,6/5/2020 18:03,2,1,1,2,4,3,2,2,2,2,3,2,1,1,1,1,2,2,2,1,2,1,2,3,3,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,3,2,3,4,2,3,4,3,1,1,3,2,1,3,1,2,2,1,1,1,2,2,1,2,2,2,3,1,2,3,3,3,1,3,3,3, , , , , , ,2,3,9,2,4,2,3,1,2,3,1,4,3,3,3,1,2,2,4,4,3,5,3,2,3,2,4,2,2,1,4,4,2,2,4,2,1,1,1,1,2,5, ,5,3,2,2,8,1,1,3,1,2,3,6,1,3,2,1.061493065
2.02E+11,6/6/2020 17:36,6/6/2020 17:52,2,1,1,3,2,3,3,1,2,3,3,3,1,1,1,1,1,4,2,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,4,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,3,2,2,4,2,2,2,1,1,3,3,3,1,4,3,3, , , , , , ,1,1,1,2,3,2,3,1,2,1,3, , ,1,1,2,1,2,7,2,2,5,1,1,,3,7,2,2,1,4,2,1,1,5,2,3,5,1,1,1,10, ,4,3,2,2,9,1,1,4,1,1,3,6,1,4,2,0.452621207
2.02E+11,6/9/2020 5:11,6/9/2020 5:42,2,1,2,3,2,1,2,1,3,2,3,2,1,1,1,1,3,3,3,1,2,1,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,3,4,3,3,3,1,2,2,2,3,1,2,1,,1,2,1,2,3,2,3,2,1,2,2,1,3,3,3,3,1,1,3,3, , , , , , ,2,1,1,1,3,3,3,1,1,3,1,2,1,4,3,2,2,4,7,4,2,2,2,2,4,3,6,2,2,1,4,2,2,1,5,2,1,1,1,1,1,1,1,2,1, ,1,7,1,1,2,1,1,2,6,1,1,2,0.525082476
2.02E+11,6/9/2020 19:12,6/9/2020 19:23,1,1,3,3,2,3,1,1,3,3,3,3,1,2,1,1,4,4,3,3,2,1,2,3,1,3,3,1,2,1,2,1,2,2,2,2,1,1,2,2,1,3,3,2,4,3,3,2,2,3,2,2,3,3,1,2,1,1,2,2,3,2,2,2,2,4,2,2,3,2,2,3,3,2,1,2,1,1,6,3,2,1,1,2, ,4,1,2,2,2,3,1,1,4,2,2,3,4,3,2,2,2,2,4,3,4,3,3,7,2,2,3,2,1,4,2,2,1,6,2,1,1,1,1,3,12, ,5,3,2,2,8,1,1,3,1,2,2,6,1,3,2,0.744782427
2.02E+11,6/7/2020 19:18,6/7/2020 19:30,1,1,2,2,2,3,3,1,3,3,2,3,1,1,1,1,3,3,2,1,1,1,3,3,2,3,1,2,2,1,2,2,2,2,2,2,1,2,3,2,2,1,3,2,3,3,2,2,3,2,3,3,3,1,1,3,1,2,1,1,2,2,2,1,1,2,2,1,3,2,1,3,3,2,1,1,3,3, , , , , , ,2,3,9,2,3,2,3,1,2,4,2,4,3,2,3,2,2,1,4,3,2,5,2,1,3,1,7,3,2,1,4,3,2,3,2,2,1,1,1,1,5,1,2,5,2, ,2,4,2,1,3,1,1,1,6,1,3,2,0.568957583
2.02E+11,6/7/2020 4:50,6/7/2020 5:20,2,1,2,1,2,3,3,1,,3,3,3,2,3,1,1,2,4,2,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,2,2,4,2,1,1,1,3,2,2,2,2,2,2,2,1,2,1,3,2,1,2,1,4,2,1,2,1,3,1,3,3,1,1,3,3, , , , , , ,1,4,2,3,9,2,3,1,1,4,2,4,2,2,3,2,1,1,7,2,3,7,2,1,,2,2,3,2,1,4,2,2,1,5,2,1,1,1,1,1,3,2,2,3,2,2,9,1,1,3,1,1,3,6,1,3,2,0.462134012
2.02E+11,6/5/2020 18:31,6/5/2020 18:57,1,1,1,1,2,1,3,1,2,2,3,1,1,1,1,1,1,1,1,4,1,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,3,3,3,3,3,3,3, , , , , , ,2,4,2,2,3,2,3,1,1,4,3, , ,1,1,1,2,3,5,3,1,2,2,2,4,3,4,3,2,1,4,4,2,3,2,2,1,1,1,1,1,2,2,2,1, ,1,7,1,1,2,1,2,2,6,1,1,2,2.784005708
2.02E+11,6/5/2020 18:15,6/5/2020 18:24,2,1,1,2,2,3,3,1,2,2,2,2,1,1,1,1,1,3,2,2,2,1,2,3,3,3,1,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,4,3,3,2,2,2,3,1,3,1,1,2,1,1,1,1,1,2,1,2,1,4,2,1,2,1,2,1,2,2,1,1,3,1, , ,1,1,2,2, ,5,2,1,3,2,3,1,1,4,2,4,2,1,2,2,1,1,7,1,1,5,1,1,9,3,7,3,2,1,4,2,1,1,5,2,1,1,1,1,1,5, ,4,3,2,2,9,1,1,3,1,1,3,6,1,3,2,0.4302304
2.02E+11,6/6/2020 15:54,6/6/2020 16:21,2,1,2,3,2,3,3,1,3,2,2,2,1,3,1,1,2,4,3,2,2,1,3,3,3,3,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,4,3,2,1,3,3,3,3,2,,2,3,2,1,3,2,3,3,2,1,1,4,3,2,3,1,1,3,3,3,1,3,3,3, , , , , , ,2,2,2,1,4,2,3,1,1,4,2,4,3,3,2,2,2,2,5,4,4,7,3,1,,1,2,2,2,1,4,1,2,1,5,2,1,1,1,1,2,10, ,6,2, ,2,4,2,1,4,1,1,2,6,1,4,2,0.303405917
2.02E+11,6/6/2020 5:51,6/6/2020 6:04,1,1,1,3,4,1,3,2,2,3,3,1,2,1,1,2,1,2,2,4,2,1,2,1,3,3,3,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,3,2,3,3,2,4,3,1,3,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,4,3,4,2,4,3,3,3,1,3,3,3, , , , , , ,2,2,1,2,5,1,3,1,2,4,2,3,3,1,2,1,2,3,7,2,1,2,1,1,,3,2,3,2,1,4,4,1,2,3,2,1,1,1,1,1,1,1,1,1, ,1,6,2,1,2,1,1,2,6,1,1,2,0.421023475
2.02E+11,6/5/2020 18:01,6/5/2020 18:14,2,1,2,2,2,3,3,1,2,2,3,2,1,1,1,1,3,3,3,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,4,3,1,1,2,3,2,2,3,1,3,2,2,1,1,2,3,3,3,2,1,4,2,1,1,1,1,1,3,3,1,1,3,3, , , , , , ,1,3,9,3,9,2,3,1,1,4,2,4,3,3,3,2,1,2,2,2,3,4,3,1,7,2,6,3,2,1,4,2,2,1,6,2,1,1,1,1,1,10, ,6,2, ,2,8,1,1,4,1,1,2,6,1,4,2,0.303405917
2.02E+11,6/6/2020 13:32,6/6/2020 13:41,2,1,2,3,2,3,2,1,1,2,2,2,1,1,1,1,2,4,3,1,2,1,2,1,3,3,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,4,2,2,2,2,3,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,4,1,1,2,2,2,3,3,3,1,1,3,3, , , , , , ,1,4,2,2,3,1,3,1,1,2,1,4,3,3,1,2,2,2,7,2,3,5,3,1,3,3,1,3,2,1,4,2,1,1,6,2,3,5,2,6,4,8, ,4,2, ,2,7,1, ,5,1,1,3,6,3,4,2,1.030738834
2.02E+11,6/5/2020 19:09,6/5/2020 19:33,1,1,2,3,2,3,2,1,1,2,3,2,1,2,1,1,2,4,2,2,2,1,3,3,3,1,1,2,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,4,3,1,2,2,3,1,1,2,1,2,1,2,1,2,2,2,2,3,1,1,4,2,1,2,1,1,3,1,3,1,1,3,3, , , , , , ,2,1,2,2,9,2,3,1,2,4,2,3,3,2,3,1,1,2,7,3,3,4,3,1,5,2,3,3,2,1,4,2,2,2,4,2,1,1,1,1,6,12, ,5,2, ,2,6,2,1,5,1,1,2,6,1,4,2,0.378311341
2.02E+11,6/8/2020 0:24,6/8/2020 0:47,1,1,2,4,3,1,3,2,3,1,3,1,2,2,1,2,2,2,3,1,1,2,2,1,1,3,3,2,2,2,1,2,2,2,1,2,3,2,3,3,1,2,3,3,5,3,3,3,3,1,2,2,2,3,2,3,1,1,2,2,2,3,2,3,2,2,4,4,2,4,3,3,2,2,2,2,3,3, , , , , , ,2,1,1,2,3,2,3,1,2,3,2,3,2,3,3,2,2,1,1,2,4,2,3,1,,2,1,3,2,1,4,2,1,1,6,2,3,5,2,6,1,12, ,4,1, ,1,9,1, ,2,1,1,3,6,2,1,2,1.42480053
2.02E+11,6/6/2020 0:20,6/6/2020 0:34,2,1,2,3,1,3,3,3,3,2,3,2,1,2,1,1,1,4,2,2,2,1,3,3,1,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,4,1,1,1,1,3,2,2,3,1,3,1,2,1,2,1,2,1,2,2,1,4,1,1,1,1,1,3,2,3,1,3,1,3,1,5, , , , , ,3,9,3,3,3,3,1,1,4,2,4,3,2,2,2,1,2,7,1,1,4,2,1,3,3,2,3,2,1,4,4,1,1,6,2,1,1,1,1,1,1,2,5,2, ,2,9,1,1,4,1,1,3,6,1,4,2,0.192245365
